categoryId,categoryName,categoryPath
"31492","Audio Cables & Adapters","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Audio Cables & Adapters"
"31493","FireWire Cables & Adapters","Root > Computers/Tablets & Networking > Computer Cables & Connectors > FireWire Cables & Adapters"
"44932","USB Cables, Hubs & Adapters","Root > Computers/Tablets & Networking > Computer Cables & Connectors > USB Cables, Hubs & Adapters"
"51169","Cabling Tools","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Cabling Tools"
"58300","Computer Cable Testers","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Computer Cable Testers"
"67858","Cable Ties & Organizers","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Cable Ties & Organizers"
"74941","Drive Cables & Adapters","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Drive Cables & Adapters"
"116848","Parallel, Serial & PS/2","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Parallel, Serial & PS/2"
"158840","Monitor/AV Cables & Adapters","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Monitor/AV Cables & Adapters"
"182095","KVM Cables","Root > Computers/Tablets & Networking > Computer Cables & Connectors > KVM Cables"
"182096","KVM Switches","Root > Computers/Tablets & Networking > Computer Cables & Connectors > KVM Switches"
"182097","Power Cables & Connectors","Root > Computers/Tablets & Networking > Computer Cables & Connectors > Power Cables & Connectors"
"183062","3D Printers & Supplies","Root > Computers/Tablets & Networking > 3D Printers & Supplies"
"183063","3D Printers","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Printers"
"183064","3D Scanners","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Scanners"
"183065","3D Printer Consumables","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Printer Consumables"
"183066","3D Printer Parts","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Printer Parts"
"260315","3D Printer Accessories","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Printer Accessories"
"260316","3D Scanner Accessories","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Scanner Accessories"
"260317","3D Scanner Parts","Root > Computers/Tablets & Networking > 3D Printers & Supplies > 3D Scanner Parts"
"259696","Mixed Lots","Root > Computers/Tablets & Networking > Mixed Lots"
"64482","Sports Mem, Cards & Fan Shop","Root > Sports Mem, Cards & Fan Shop"
"51","Autographs-Original","Root > Sports Mem, Cards & Fan Shop > Autographs-Original"
"52","Other Autographed Sports Mem","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Other Autographed Sports Mem"
"56","Hockey-Other","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-Other"
"1225","Racing-Other","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-Other"
"1226","Tennis","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Tennis"
"2827","Basketball-WNBA","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-WNBA"
"2835","Racing-Formula 1","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-Formula 1"
"2838","Racing-NHRA","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NHRA"
"2840","Rugby","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Rugby"
"23798","Olympics","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Olympics"
"1224","Winter","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Olympics > Winter"
"2842","Summer","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Olympics > Summer"
"27259","Baseball-MLB","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB"
"53","Other Autographed MLB Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Other Autographed MLB Items"
"27260","Balls","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Balls"
"27261","Bats","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Bats"
"27262","Helmets","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Helmets"
"27263","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Index Cards"
"27264","Jerseys","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Jerseys"
"27265","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Photos"
"27266","Postcards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Postcards"
"27295","Hats","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Hats"
"73391","Lithographs, Posters & Prints","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Lithographs, Posters & Prints"
"73392","Magazines","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Magazines"
"73393","Plates","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Plates"
"73394","Programs","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Programs"
"73395","Ticket Stubs","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Ticket Stubs"
"101804","Plaques","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Baseball-MLB > Plaques"
"27267","Basketball-NBA","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA"
"2826","Other Autographed NBA Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Other Autographed NBA Items"
"27268","Balls","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Balls"
"27269","Jerseys","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Jerseys"
"27270","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Photos"
"73397","Lithographs, Posters & Prints","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Lithographs, Posters & Prints"
"73398","Magazines","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Magazines"
"95054","Floor, Floorboard","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Floor, Floorboard"
"95055","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Basketball-NBA > Index Cards"
"27271","Boxing","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Boxing"
"2830","Other Autographed Boxing Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Boxing > Other Autographed Boxing Items"
"27272","Gloves","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Boxing > Gloves"
"27273","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Boxing > Photos"
"101805","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Boxing > Index Cards"
"27274","Football-NFL","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL"
"2832","Other Autographed NFL Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Other Autographed NFL Items"
"27275","Balls","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Balls"
"27276","Helmets","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Helmets"
"27277","Jerseys","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Jerseys"
"27278","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Photos"
"73404","Lithographs, Posters & Prints","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Lithographs, Posters & Prints"
"73405","Magazines","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Magazines"
"95056","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Index Cards"
"95057","Programs","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Programs"
"101806","Hats","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Hats"
"101807","Plaques","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Plaques"
"101808","Ticket Stubs","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Football-NFL > Ticket Stubs"
"27279","Golf-PGA","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-PGA"
"1223","Other Autographed PGA Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-PGA > Other Autographed PGA Items"
"27280","Balls","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-PGA > Balls"
"27281","Flags","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-PGA > Flags"
"27282","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-PGA > Photos"
"101809","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-PGA > Index Cards"
"27283","Hockey-NHL","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL"
"2833","Other Autographed NHL Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Other Autographed NHL Items"
"27284","Jerseys","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Jerseys"
"27285","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Photos"
"27286","Pucks","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Pucks"
"27287","Sticks","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Sticks"
"73408","Magazines","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Magazines"
"101810","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Hockey-NHL > Index Cards"
"27288","Soccer","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Soccer"
"2841","Other Autographed Soccer Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Soccer > Other Autographed Soccer Items"
"27289","Jerseys","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Soccer > Jerseys"
"27290","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Soccer > Photos"
"73414","Balls","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Soccer > Balls"
"37571","College-NCAA","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA"
"23796","Basketball","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Basketball"
"37572","Other Autographed NCAA Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Other Autographed NCAA Items"
"73400","Football","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Football"
"23797","Other Signed NCAA Football","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Football > Other Signed NCAA Football"
"73401","Balls","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Football > Balls"
"73402","Helmets","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Football > Helmets"
"73403","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > College-NCAA > Football > Photos"
"60594","Display Cases","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Display Cases"
"73410","Racing-NASCAR","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NASCAR"
"2837","Other Autographed NASCAR Items","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NASCAR > Other Autographed NASCAR Items"
"73411","Lithographs, Posters & Prints","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NASCAR > Lithographs, Posters & Prints"
"73412","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NASCAR > Photos"
"101811","Hats","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NASCAR > Hats"
"101812","Index Cards","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Racing-NASCAR > Index Cards"
"73415","Wrestling","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Wrestling"
"2845","Other Autographed Wrestling","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Wrestling > Other Autographed Wrestling"
"73416","Photos","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Wrestling > Photos"
"118968","Golf-LPGA","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-LPGA"
"118969","Golf-Other","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Golf-Other"
"177914","Mixed Martial Arts (MMA)","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Mixed Martial Arts (MMA)"
"461773","Sports Memorabilia Box & Case Breaks","Root > Sports Mem, Cards & Fan Shop > Autographs-Original > Sports Memorabilia Box & Case Breaks"
"212","Sports Trading Cards","Root > Sports Mem, Cards & Fan Shop > Sports Trading Cards"
"170135","Price Guides & Publications","Root > Sports Mem, Cards & Fan Shop > Sports Trading Cards > Price Guides & Publications"
